match,PSW,win0,confidence0,date
19788,2.72,1,1.3130577850341798,2016-05-15
15994,1.75,0,1.3128998887538912,2015-01-05
16716,1.83,0,1.3127328780293464,2015-03-26
19983,1.93,1,1.312722462415695,2016-06-07
14849,2.13,1,1.3123772806674243,2013-06-18
24336,1.8,0,1.3119666643440722,2018-02-20
21841,1.84,0,1.3116383001208307,2017-03-04
23732,2.15,1,1.3115125436867987,2017-10-20
15811,2.42,1,1.3114728982448578,2013-10-16
19980,1.68,0,1.311347341963223,2016-06-07
20436,1.9,0,1.3113114541769026,2016-07-21
13829,1.85,0,1.3111722779273989,2013-02-15
22976,1.73,0,1.3109355318546296,2017-07-24
17194,1.99,0,1.3103612463814869,2015-05-20
23715,1.65,1,1.3098288621221268,2017-10-19
24289,1.72,0,1.3096624707678954,2018-02-16
19161,2.23,0,1.309623819759914,2016-02-23
15281,1.74,0,1.3092734596558981,2013-07-31
23598,1.98,0,1.3091567954421044,2017-10-06
21240,2.1,1,1.3086336314678193,2017-01-02
23813,1.78,0,1.3086112427711485,2017-10-30
23432,1.85,0,1.3082726573944092,2017-09-04
15333,2.25,1,1.308270487189293,2013-08-05
20627,2.4,0,1.3080393276895794,2016-08-19
14156,2.32,1,1.3080273902416228,2013-03-22
14464,1.85,0,1.3079016068152018,2013-05-06
23922,2.29,1,1.3078595719933508,2018-01-03
20122,2.2,1,1.3077463105320932,2016-06-22
17499,1.74,1,1.307715873718262,2015-06-27
18007,1.88,0,1.307623668398176,2015-08-23
19342,2.0,0,1.3074933218955993,2016-03-24
22295,1.67,0,1.3074919619411232,2017-05-06
16866,2.02,1,1.3074890200297038,2015-04-15
16431,1.85,0,1.3071375404795011,2015-02-17
18431,2.15,1,1.3063290506601333,2015-10-20
22416,2.05,0,1.3055944299697877,2017-05-22
14841,1.71,0,1.3050468254089356,2013-06-18
15454,1.81,1,1.3048009305198989,2013-08-20
19553,1.74,0,1.304687581062317,2016-04-20
17734,1.9,0,1.3044328375160694,2015-07-25
17758,2.11,1,1.304223405495286,2015-07-28
18626,2.03,0,1.3041624757647514,2016-01-05
19312,2.11,1,1.3040851686682018,2016-03-18
17400,1.78,0,1.3026311279535292,2015-06-15
15101,1.57,0,1.3023802287876605,2013-07-15
22601,2.09,1,1.30183179102838,2017-06-13
14542,2.15,1,1.301615657550948,2013-05-15
18205,1.93,1,1.3013593123853204,2015-09-23
14067,1.87,0,1.3012801936268805,2013-03-09
24046,2.18,1,1.3003984117507936,2018-01-16
20826,1.64,0,1.3001593405753373,2016-09-21
13862,2.16,0,1.3001477840968538,2013-02-19
20834,2.08,1,1.299924590587616,2016-09-21
24425,2.24,1,1.2999044624964398,2018-02-27
19521,1.96,0,1.299659193413598,2016-04-18
17849,1.83,0,1.299273029923439,2015-08-04
17887,1.95,1,1.2988239169120788,2015-08-07
20198,2.0,0,1.2986461409330368,2016-06-30
23233,2.32,0,1.2986310052871703,2017-08-15
23203,2.05,0,1.2983574668566387,2017-08-11
14228,2.1,0,1.298185314834118,2013-04-09
22492,1.75,0,1.2980161649840218,2017-05-29
19675,1.85,0,1.2978832302093508,2016-05-01
22704,2.28,1,1.2977822818074907,2017-06-24
16378,2.15,1,1.2973891153931618,2015-02-12
14920,2.04,1,1.2973702660202981,2013-06-25
16699,2.02,0,1.297243777683803,2015-03-25
14366,2.04,0,1.2970475468039515,2013-04-24
22742,1.88,0,1.295465266406536,2017-06-28
23369,1.88,1,1.2954003195762636,2017-08-30
15113,1.93,1,1.2943030657768246,2013-07-16
14868,2.15,0,1.2941744021858488,2013-06-19
22056,1.75,1,1.2937991917133331,2017-04-12
15165,1.53,0,1.2929920641183854,2013-07-20
14351,2.12,1,1.2928725320100787,2013-04-23
23455,1.73,1,1.2928119031020573,2017-09-19
21504,2.25,1,1.2927392944693565,2017-01-29
21059,1.98,1,1.2926258089542388,2016-10-18
21903,2.01,0,1.291825572649638,2017-03-12
19337,1.78,0,1.291809873921531,2016-03-24
14258,2.14,0,1.291787884116173,2013-04-12
18482,2.3,0,1.291216759800911,2015-10-23
23997,2.0,1,1.2910923560460408,2018-01-11
21995,2.01,0,1.291024695833524,2017-03-25
21133,1.93,1,1.2909580439329147,2016-10-25
22414,1.94,1,1.29093444943428,2017-05-21
21523,2.14,1,1.2908165882314955,2017-02-07
19617,1.94,1,1.2908092023645128,2016-04-26
22255,1.94,1,1.2905561312607357,2017-05-02
23866,2.13,1,1.2905446650087833,2017-11-17
15886,2.22,0,1.2900046133995056,2013-10-23
13513,1.55,0,1.2898320496082307,2013-01-08
18185,1.9,1,1.2897225716284344,2015-09-22
15298,2.16,1,1.288647816181183,2013-07-31
14417,2.42,0,1.2883071185009822,2013-04-30
20808,1.65,0,1.2880752425193787,2016-09-19
14435,1.66,0,1.2876810999512673,2013-05-02
18245,1.46,1,1.287503330877849,2015-09-29
19350,1.75,0,1.286812655131022,2016-03-25
14344,1.87,1,1.2865875744819646,2013-04-23
18177,1.58,1,1.286414099250521,2015-09-09
14296,2.11,1,1.2860926640885217,2013-04-16
19039,1.83,1,1.2854042509198191,2016-02-13
20076,2.06,0,1.2851599064043593,2016-06-17
16213,2.05,1,1.2849529840052127,2015-01-22
22929,1.94,1,1.2849228296109607,2017-07-19
14124,2.23,1,1.2848600247502329,2013-03-20
16049,2.38,1,1.2847479817271232,2015-01-08
17779,1.6,1,1.284487410954067,2015-07-29
19868,2.14,1,1.284486382305622,2016-05-23
23241,1.83,1,1.284421988470214,2017-08-16
15571,2.13,0,1.2837866663932798,2013-08-30
14437,2.12,1,1.2836999676624936,2013-05-02
16734,2.29,0,1.283467480114528,2015-03-28
24391,1.9,0,1.2834644627571106,2018-02-25
16083,1.85,1,1.2831207266875677,2015-01-13
20360,1.96,0,1.2828133309880891,2016-07-19
22315,1.74,1,1.282440562759127,2017-05-08
14043,1.93,1,1.2823244737386703,2013-03-08
22922,1.92,1,1.2821760504586357,2017-07-18
19872,1.72,0,1.2815200947225094,2016-05-24
22958,1.78,1,1.2802299540383473,2017-07-21
19034,1.98,1,1.280129177059446,2016-02-13
18337,1.81,1,1.2792565460999807,2015-10-08
20509,2.46,0,1.2792555253505706,2016-07-28
19208,1.77,1,1.2789921889134817,2016-02-26
22074,1.85,1,1.2789035673652376,2017-04-13
22524,1.99,1,1.278643465936184,2017-05-30
23078,1.78,1,1.27838860531648,2017-08-01
17504,2.02,1,1.278263286113739,2015-06-29
15639,1.95,0,1.278005637696811,2013-09-18
18028,2.44,0,1.2779085993766783,2015-08-25
14416,1.83,1,1.2776092533767225,2013-04-30
20683,2.16,1,1.277139581680298,2016-08-29
17537,1.83,1,1.276668419480324,2015-06-30
15918,1.78,1,1.2766160423415047,2013-10-27
22110,1.87,0,1.276003267765045,2017-04-18
19106,2.4,0,1.2759767672845295,2016-02-18
21773,2.3,0,1.2753130507469177,2017-02-28
21383,2.06,0,1.2747574348002675,2017-01-16
16581,2.1,1,1.2746840581297876,2015-02-27
14039,1.64,1,1.274445998668671,2013-03-08
17920,1.8,1,1.2738055995532445,2015-08-11
16345,2.27,1,1.2737413423508406,2015-02-10
19269,1.92,0,1.2733911084383727,2016-03-13
18254,1.64,1,1.273002277101789,2015-09-29
17954,2.09,0,1.2727862450480463,2015-08-17
23840,1.95,1,1.2727766655385493,2017-11-01
23025,2.6,0,1.2725153170313155,2017-07-27
24474,1.75,1,1.2714607566595078,2018-03-03
17131,2.13,1,1.2714369443484714,2015-05-13
14289,2.16,1,1.2712563257217409,2013-04-16
15414,2.02,1,1.2712209387336457,2013-08-14
15926,2.16,1,1.271090977191925,2013-10-28
23389,2.09,0,1.2706274247765543,2017-08-31
22333,1.69,0,1.270067236840725,2017-05-10
14372,1.88,0,1.270039634903272,2013-04-24
14538,1.83,1,1.269824483054025,2013-05-14
23523,1.91,0,1.2694690227508545,2017-09-27
14610,2.1,0,1.2693133437633513,2013-05-23
22579,1.71,0,1.2692300975322721,2017-06-04
14404,1.81,0,1.2692157108585038,2013-04-29
19237,2.3,0,1.2690063440799713,2016-03-11
18395,1.59,1,1.2689928145919527,2015-10-15
23275,2.1,1,1.2689576983451845,2017-08-21
23777,1.94,0,1.2687875479459763,2017-10-25
19672,1.96,0,1.2684081050753593,2016-04-30
20818,1.6,1,1.2682765824454172,2016-09-20
21289,2.44,0,1.2681804120540618,2017-01-04
24086,2.34,1,1.2676223310828205,2018-01-17
14308,2.09,1,1.26758140762647,2013-04-17
19217,1.84,1,1.26745112657547,2016-02-27
18433,2.13,0,1.2673091098240443,2015-10-20
18492,1.87,1,1.2668178165384703,2015-10-26
20375,2.08,1,1.2667367067337039,2016-07-19
24246,2.01,1,1.2665043543577192,2018-02-13
20046,2.3,1,1.2663435161113736,2016-06-15
21634,1.94,1,1.2659741274118423,2017-02-16
21876,2.44,0,1.2655071210009712,2017-03-11
23446,1.65,0,1.2654893311858177,2017-09-19
19967,2.16,1,1.2654237377643587,2016-06-06
14192,1.71,1,1.2653398957422801,2013-03-24
22583,1.69,1,1.265229935816356,2017-06-05
15790,1.85,1,1.2647535510361196,2013-10-15
20488,2.44,1,1.2646833154559136,2016-07-26
22593,2.05,1,1.2645291337370872,2017-06-12
22027,2.17,1,1.2643806881308557,2017-03-28
15027,1.96,0,1.2641790683070815,2013-07-09
22661,2.4,1,1.263995690345764,2017-06-20
21853,1.8,0,1.2638636702299118,2017-03-09
15106,1.65,1,1.2636435908930643,2013-07-15
17625,1.99,0,1.2636208862066267,2015-07-10
24111,1.76,0,1.2635436344146729,2018-01-19
19165,2.05,1,1.2634377002716064,2016-02-23
15468,2.12,1,1.2633843207359317,2013-08-21
20442,1.99,0,1.263342776417732,2016-07-22
18718,2.06,1,1.2627974468469618,2016-01-12
17548,2.47,0,1.262694724202156,2015-06-30
14631,1.65,1,1.262162868465696,2013-05-26
21468,2.17,0,1.2616036932809014,2017-01-19
16268,1.79,0,1.2615647695958614,2015-02-03
19527,2.21,1,1.261525852928559,2016-04-18
18730,1.78,1,1.2614123107705795,2016-01-13
17486,1.74,1,1.260884371995926,2015-06-24
21366,1.8,1,1.2608301758766174,2017-01-12
17258,1.83,0,1.2606004453556878,2015-05-26
23195,2.09,1,1.2605356432994208,2017-08-10
15248,2.65,1,1.260472722649574,2013-07-28
19057,1.64,1,1.2601295481409345,2016-02-16
20446,1.96,0,1.260100733280182,2016-07-22
17739,1.6,1,1.2598768915448868,2015-07-27
16553,2.02,0,1.259766491651535,2015-02-25
21875,1.88,0,1.2597490617632863,2017-03-11
21508,1.94,0,1.2597244060039519,2017-02-06
18619,1.59,1,1.2596114087104797,2016-01-04
20570,2.12,1,1.2595151525735855,2016-08-11
13857,1.85,1,1.259323192238808,2013-02-19
18487,1.96,1,1.2590788173675538,2015-10-24
16322,1.71,1,1.258959908315114,2015-02-07
17343,1.74,1,1.2588278996944429,2015-06-09
18029,1.74,1,1.2587886076314108,2015-08-25
15075,2.1,1,1.258596834540367,2013-07-11
18526,2.03,1,1.258454480022192,2015-10-29
14217,1.79,1,1.2583636413514616,2013-04-08
19703,1.93,1,1.2583594112736838,2016-05-03
14151,2.01,0,1.2577831753662656,2013-03-21
19789,2.04,0,1.2575647555291654,2016-05-15
17162,2.02,1,1.2572248140970865,2015-05-18
16832,1.63,1,1.2570107518136502,2015-04-11
22621,1.46,1,1.2569103229045868,2017-06-14
15369,2.33,0,1.25680260854108,2013-08-08
23120,2.2,1,1.2567313939332962,2017-08-03
14593,1.42,1,1.256522100312369,2013-05-22
19139,1.88,1,1.256503745118777,2016-02-22
13463,2.37,1,1.256100868061185,2013-01-02
19830,2.33,1,1.2560908626019953,2016-05-19
15007,2.15,0,1.2551896512508391,2013-07-03
18142,1.65,0,1.2551645278930663,2015-09-03
18362,1.96,0,1.2549759826660156,2015-10-12
24352,2.2,0,1.2548024356365204,2018-02-21
17940,2.26,0,1.2546379932335443,2015-08-13
16574,2.25,0,1.2545247445787702,2015-02-26
23905,1.84,0,1.254284574304308,2018-01-02
18587,2.11,1,1.2541755183041094,2015-11-05
24113,1.68,0,1.2541318932175636,2018-01-19
16449,1.97,1,1.25399215772748,2015-02-17
19352,2.16,1,1.253933894634247,2016-03-25
24472,1.88,1,1.2534190940856933,2018-03-02
19326,2.37,1,1.2532123326659206,2016-03-23
17746,1.97,1,1.2531485552589101,2015-07-27
20287,2.25,0,1.2530547554152354,2016-07-12
15614,1.75,0,1.2530366452038288,2013-09-17
17010,1.92,1,1.252851219177246,2015-04-29
13495,2.4,1,1.2525919914245605,2013-01-05
23114,2.06,0,1.252531499663989,2017-08-02
23068,1.49,1,1.2524939697129385,2017-08-01
16865,1.94,1,1.2519662211338678,2015-04-15
13491,1.88,0,1.2516494321823122,2013-01-05
22322,1.66,1,1.2516201823098316,2017-05-09
23436,2.16,0,1.2509895931680999,2017-09-06
18438,2.16,0,1.2508622566858927,2015-10-20
13800,1.71,1,1.2507376165049418,2013-02-13
18335,2.19,1,1.2502955254912376,2015-10-08
21352,1.98,0,1.2501908514400322,2017-01-11
18553,1.75,1,1.2500898987054825,2015-11-02
13474,1.91,1,1.2498948427609036,2013-01-03
24014,2.18,0,1.2496260930597782,2018-01-15
15631,1.76,1,1.2491460768381752,2013-09-18
16408,2.18,0,1.2490389093330927,2015-02-14
21752,1.88,1,1.248766573270162,2017-02-25
22384,2.11,1,1.248538708601679,2017-05-16
22724,2.07,1,1.247499562740326,2017-06-27
22286,1.78,1,1.2473600419930049,2017-05-05
16822,1.76,1,1.247201702935355,2015-04-10
22723,1.81,0,1.2471407145261766,2017-06-26
14893,2.29,0,1.246336238384247,2013-06-24
20341,1.93,0,1.2461072602868082,2016-07-17
14878,2.17,1,1.24607011154294,2013-06-20
24299,1.77,0,1.2459859445691108,2018-02-18
14609,1.93,0,1.245767481327057,2013-05-23
23262,2.85,0,1.2457028031349182,2017-08-19
24081,2.4,1,1.2456813669204712,2018-01-17
17433,1.96,1,1.245661648909251,2015-06-18
14130,2.16,1,1.245577260017395,2013-03-20
15925,2.04,1,1.245525206565857,2013-10-28
18226,2.33,0,1.245381113375936,2015-09-25
15713,1.68,1,1.2452032995224,2013-09-27
22114,1.56,1,1.2450577630315511,2017-04-18
21225,1.77,1,1.2450526057183742,2016-11-14
22006,1.86,1,1.2447920362651348,2017-03-26
16696,1.63,1,1.2443910238572526,2015-03-25
17428,1.85,0,1.2442923724651336,2015-06-17
15443,1.64,1,1.2440906163624352,2013-08-19
22917,1.9,0,1.2440046329796315,2017-07-18
17875,1.72,1,1.2435406475067137,2015-08-06
17828,1.58,1,1.2433079075813294,2015-08-03
14604,2.85,0,1.2429840649877275,2013-05-23
22590,1.75,0,1.242635317146778,2017-06-09
17495,1.75,1,1.2425440549850464,2015-06-25
18479,2.27,0,1.2424767394860585,2015-10-23
24334,1.72,1,1.242449266569955,2018-02-20
23419,2.05,0,1.2423097896575928,2017-09-02
18446,1.68,0,1.241840194165707,2015-10-21
19123,2.57,0,1.2416863562379565,2016-02-20
19189,2.02,0,1.2409575786590579,2016-02-25
23996,1.74,0,1.2407720562815667,2018-01-10
13461,1.83,0,1.2406358240048088,2013-01-02
16071,2.3,1,1.240444944053888,2015-01-12
19122,2.24,0,1.2404282689094543,2016-02-20
21733,1.85,0,1.2404228498339651,2017-02-23
21762,1.71,1,1.2403114524057932,2017-02-27
23497,2.07,1,1.240303772475038,2017-09-25
16432,2.01,1,1.2402589977532623,2015-02-17
19004,2.73,0,1.2399647378921508,2016-02-10
14904,2.37,1,1.2397593337297441,2013-06-24
16787,1.76,1,1.2394268648965017,2015-04-07
20682,1.87,0,1.2389150285720827,2016-08-29
20045,2.04,1,1.2389040648937226,2016-06-15
17454,1.74,1,1.2387236859798432,2015-06-21
21529,1.77,1,1.2386121902295522,2017-02-08
17020,1.96,0,1.2385783990791863,2015-04-30
19329,1.85,0,1.2382767006754873,2016-03-23
17072,1.81,0,1.2379151845971743,2015-05-06
18500,1.83,0,1.2378406392037868,2015-10-27
14669,1.88,1,1.2377785515785216,2013-05-28
18237,2.0,0,1.2376195755600927,2015-09-28
22300,2.0,0,1.237577071573053,2017-05-07
21563,1.9,1,1.2374247158567113,2017-02-09
16625,1.91,1,1.2373047937154769,2015-03-14
15386,1.67,1,1.2371941697597504,2013-08-12
17282,1.94,0,1.237165512084961,2015-05-27
18046,1.8,0,1.236816021054983,2015-08-26
23070,1.53,1,1.2362592721836907,2017-08-01
16214,2.09,1,1.236209569647908,2015-01-22
16592,2.25,0,1.23612618124485,2015-03-12
16989,1.96,0,1.2356537932157516,2015-04-28
16653,2.07,0,1.2352501523494723,2015-03-16
16155,1.8,0,1.2350652875751256,2015-01-20
20459,2.27,1,1.2350436749458313,2016-07-23
18208,1.72,1,1.2348288935422898,2015-09-23
19348,2.09,1,1.2345237603783605,2016-03-25
17348,2.07,1,1.2345011101663113,2015-06-09
22945,1.64,1,1.234471982887813,2017-07-20
14984,1.79,0,1.2342550727299282,2013-06-28
15341,2.31,0,1.2341175413131713,2013-08-06
14408,2.09,1,1.233983951359987,2013-04-30
16491,1.79,1,1.233670229812463,2015-02-20
19077,1.77,0,1.2335729509592057,2016-02-16
18546,2.23,0,1.2334373332560062,2015-10-31
20362,1.62,1,1.2333420449495316,2016-07-19
17825,2.09,0,1.2329656755427518,2015-08-03
17781,1.88,0,1.2329297715425491,2015-07-29
23283,1.6,1,1.2329094478062221,2017-08-22
22930,2.51,0,1.232870944341024,2017-07-19
20141,1.87,0,1.232732355594635,2016-06-27
20318,1.94,1,1.2326593820254006,2016-07-14
20883,2.24,1,1.2325761280059815,2016-09-28
23032,1.63,1,1.2322325038058417,2017-07-27
19815,2.34,1,1.2320894810557363,2016-05-17
23352,2.34,0,1.2319125747680664,2017-08-30
19294,2.47,0,1.2318504742213658,2016-03-15
20421,2.17,1,1.2317505806684494,2016-07-21
22876,2.26,1,1.2317476968765257,2017-07-10
19368,1.61,1,1.2316513890028002,2016-03-26
20188,1.81,1,1.2316214910575323,2016-06-29
15690,3.05,1,1.2312847774475812,2013-09-25
18907,1.67,1,1.2309949759074619,2016-02-02
14735,1.82,1,1.2307259786129001,2013-06-03
22039,1.86,1,1.2301767647266388,2017-04-10
21868,1.81,0,1.23009626609087,2017-03-10
17479,2.12,1,1.2300857627391815,2015-06-23
14371,1.66,1,1.2299561318329402,2013-04-24
23307,2.11,1,1.2297357063208307,2017-08-24
24023,1.9,1,1.2296974182128908,2018-01-15
14933,1.68,0,1.2295076966285705,2013-06-25
23125,1.44,1,1.2294865158626014,2017-08-03
14557,1.79,1,1.2292252395153047,2013-05-17
18018,1.94,0,1.2290843639373779,2015-08-24
20533,1.83,1,1.2289634250104429,2016-08-02
23681,1.68,1,1.2287496385574341,2017-10-17
22055,1.66,1,1.2285600784846713,2017-04-12
16377,1.76,1,1.228512544631958,2015-02-11
24466,1.74,0,1.2284209852218626,2018-03-02
18747,2.76,0,1.2283745036806377,2016-01-15
23533,2.13,0,1.2282350492477416,2017-09-28
16103,1.78,0,1.2281107395887376,2015-01-14
22633,1.6,1,1.228105763026646,2017-06-16
17977,1.72,0,1.228060756623745,2015-08-18
14393,1.83,1,1.2279784369468691,2013-04-26
16561,1.7,1,1.2276464343070983,2015-02-25
18991,2.06,0,1.2276360074679058,2016-02-09
22739,1.75,1,1.2275712092717488,2017-06-28
17819,1.4,1,1.2273260831832886,2015-08-01
15859,1.85,1,1.2264871239662174,2013-10-21
17653,1.5,1,1.226373336144856,2015-07-17
17894,2.42,0,1.2261545713458744,2015-08-08
14074,1.77,0,1.2258928447961808,2013-03-10
14356,1.45,1,1.2256697173629487,2013-04-23
19005,1.84,1,1.2256655902862548,2016-02-10
15514,1.88,0,1.2253767019510269,2013-08-27
13588,1.79,0,1.224700059592724,2013-01-15
18707,1.93,0,1.2246975836157799,2016-01-11
15760,2.34,0,1.224657919406891,2013-10-09
14060,1.88,0,1.2246558022499083,2013-03-09
21545,1.55,1,1.2242318860122137,2017-02-08
22858,2.04,0,1.2242309031387173,2017-07-06
16280,2.14,1,1.224147581011057,2015-02-04
14349,1.71,1,1.2241077005011696,2013-04-23
14397,2.9,0,1.2240256290776388,2013-04-27
19163,2.01,0,1.2238794267177582,2016-02-23
18633,1.53,1,1.223833613225392,2016-01-05
15736,1.92,1,1.2234567015511648,2013-10-08
19863,1.75,1,1.2233699768781663,2016-05-23
15462,1.65,1,1.22300015432494,2013-08-20
20889,1.96,0,1.2229879769257133,2016-09-28
17859,2.11,1,1.2227534046769142,2015-08-05
22397,1.85,0,1.2226349024971326,2017-05-18
14076,1.96,1,1.2225859114527702,2013-03-10
23085,1.83,0,1.2219903069734572,2017-08-02
19272,1.96,0,1.2219776515960692,2016-03-13
19526,1.59,1,1.2218358053479876,2016-04-18
24438,1.68,1,1.2218079185485842,2018-02-28
18193,1.83,1,1.221513963639736,2015-09-22
16914,2.1,1,1.2209578514099122,2015-04-21
22177,2.09,1,1.220823112875223,2017-04-25
18575,2.06,1,1.2208037511110306,2015-11-04
23110,1.89,0,1.2207517325878143,2017-08-02
19486,2.29,0,1.2206616828838983,2016-04-12
14622,2.14,0,1.2204808243257659,2013-05-26
20987,2.11,1,1.2203982828557491,2016-10-10
13867,2.18,0,1.2202920764684677,2013-02-19
23272,1.73,0,1.2202907133102419,2017-08-21
17932,1.86,1,1.2199775584254948,2015-08-12
21860,1.92,1,1.2197450752258299,2017-03-10
13723,2.18,0,1.2196959854875293,2013-02-07
14463,1.84,1,1.2196173906326293,2013-05-06
21002,1.99,1,1.219356217881044,2016-10-11
21475,1.54,0,1.2192770986258983,2017-01-20
23548,2.04,0,1.2189642635981242,2017-10-01
15977,2.07,0,1.2186437347105572,2013-11-09
14008,1.59,1,1.218599998865809,2013-02-28
14337,2.1,0,1.2179110936607633,2013-04-22
15881,1.92,1,1.2174768938337053,2013-10-23
15540,2.53,0,1.2174205283607757,2013-08-29
16152,1.65,1,1.2173528628689902,2015-01-19
23485,1.85,0,1.217283901174863,2017-09-22
17754,1.76,1,1.2171001243591308,2015-07-28
21176,1.63,1,1.2170065001646677,2016-10-31
22946,1.66,0,1.2168495250940325,2017-07-20
17856,1.59,1,1.2166754898854664,2015-08-05
14257,1.61,1,1.216277176141739,2013-04-12
21641,3.18,0,1.2161836064713343,2017-02-16
23897,2.02,1,1.2160389968156815,2018-01-02
14811,2.18,0,1.216029687012945,2013-06-13
21783,2.01,0,1.2159730678796767,2017-02-28
18735,2.19,1,1.215851473510265,2016-01-13
19439,1.65,0,1.2156241081953048,2016-04-06
15921,2.03,0,1.2156033460299174,2013-10-28
24411,1.63,1,1.2150025462252754,2018-02-27
18037,2.03,0,1.2147917858191897,2015-08-26
22764,1.74,1,1.214672065973282,2017-07-03
13805,1.87,1,1.2146677713592848,2013-02-14
18296,2.23,1,1.2146188001632692,2015-10-05
21200,2.23,0,1.214501829998834,2016-11-02
23470,1.78,1,1.214310175521033,2017-09-21
17717,1.63,1,1.214241614540418,2015-07-24
23143,2.82,0,1.2142123537404197,2017-08-04
18515,1.64,1,1.2140953370503016,2015-10-28
21369,1.79,0,1.2140499924123287,2017-01-12
19973,1.76,1,1.2138418400287627,2016-06-06
15808,1.64,0,1.2138381808996201,2013-10-16
19501,2.11,1,1.2136582357883454,2016-04-13
15453,1.93,0,1.213594531059265,2013-08-20
16413,2.21,1,1.2135667194724082,2015-02-15
18539,1.93,1,1.2133664885908364,2015-10-30
15764,3.32,0,1.2132698927606853,2013-10-10
15380,2.0,1,1.2131007611751556,2013-08-11
24017,1.99,0,1.2130171012878417,2018-01-15
15387,1.54,1,1.2129486858844758,2013-08-12
21125,2.49,0,1.2129383768354143,2016-10-25
18870,2.38,0,1.2129258651392798,2016-01-25
15853,2.31,0,1.2126346051692962,2013-10-19
19659,1.57,1,1.212593651669366,2016-04-29
22447,1.52,1,1.2122489840643744,2017-05-24
24226,1.95,1,1.2122175085544584,2018-02-12
23823,1.54,1,1.2116861116886137,2017-10-31
20139,1.57,1,1.2115580118695894,2016-06-27
18504,1.8,0,1.2114937812089919,2015-10-27
15094,2.18,1,1.2114861215651036,2013-07-14
20949,1.81,0,1.211317026615143,2016-10-05
19178,1.97,1,1.2112845002114774,2016-02-24
20618,2.22,0,1.2111758359273275,2016-08-18
